# soft core potential 

soft_core_lj 
N 10006  R  0.0001  2.0
  659    0.130600000    4.000000000    0.000000000
  660    0.130800000    4.000000000    0.000000000
  661    0.131000000    4.000000000    0.000000000
  662    0.131200000    4.000000000    0.000000000
  663    0.131400000    4.000000000    0.000000000
  664    0.131600000    4.000000000    0.000000000
  665    0.131800000    4.000000000    0.000000000
  666    0.132000000    4.000000000    0.000000000
  667    0.132200000    4.000000000    0.000000000
  668    0.132400000    4.000000000    0.000000000
  669    0.132600000    4.000000000    0.000000000
  670    0.132800000    4.000000000    0.000000000
  671    0.133000000    4.000000000    0.000000000
  672    0.133200000    4.000000000    0.000000000
  673    0.133400000    4.000000000    0.000000000
  674    0.133600000    4.000000000    0.000000000
  675    0.133800000    4.000000000    0.000000000
  676    0.134000000    4.000000000    0.000000000
  677    0.134200000    4.000000000    0.000000000
  678    0.134400000    4.000000000    0.000000000
  679    0.134600000    4.000000000    0.000000000
  680    0.134800000    4.000000000    0.000000000
  681    0.135000000    4.000000000    0.000000000
  682    0.135200000    4.000000000    0.000000000
  683    0.135400000    4.000000000    0.000000000
  684    0.135600000    4.000000000    0.000000000
  685    0.135800000    4.000000000    0.000000000
  686    0.136000000    4.000000000    0.000000000
  687    0.136200000    4.000000000    0.000000000
  688    0.136400000    4.000000000    0.000000000
  689    0.136600000    4.000000000    0.000000000
  690    0.136800000    4.000000000    0.000000000
  691    0.137000000    4.000000000    0.000000000
  692    0.137200000    4.000000000    0.000000000
  693    0.137400000    4.000000000    0.000000000
  694    0.137600000    4.000000000    0.000000000
  695    0.137800000    4.000000000    0.000000000
  696    0.138000000    4.000000000    0.000000000
  697    0.138200000    4.000000000    0.000000000
  698    0.138400000    4.000000000    0.000000000
  699    0.138600000    4.000000000    0.000000000
  700    0.138800000    4.000000000    0.000000000
  701    0.139000000    4.000000000    0.000000000
  702    0.139200000    4.000000000    0.000000000
  703    0.139400000    4.000000000    0.000000000
  704    0.139600000    4.000000000    0.000000000
  705    0.139800000    4.000000000    0.000000000
  706    0.140000000    4.000000000    0.000000000
  707    0.140200000    4.000000000    0.000000000
  708    0.140400000    4.000000000    0.000000000
  709    0.140600000    4.000000000    0.000000000
  710    0.140800000    4.000000000    0.000000000
  711    0.141000000    4.000000000    0.000000000
  712    0.141200000    4.000000000    0.000000000
  713    0.141400000    4.000000000    0.000000000
  714    0.141600000    4.000000000    0.000000000
  715    0.141800000    4.000000000    0.000000000
  716    0.142000000    4.000000000    0.000000000
  717    0.142200000    4.000000000    0.000000000
  718    0.142400000    4.000000000    0.000000000
  719    0.142600000    4.000000000    0.000000000
  720    0.142800000    4.000000000    0.000000000
  721    0.143000000    4.000000000    0.000000000
  722    0.143200000    4.000000000    0.000000000
  723    0.143400000    4.000000000    0.000000000
  724    0.143600000    4.000000000    0.000000000
  725    0.143800000    4.000000000    0.000000000
  726    0.144000000    4.000000000    0.000000000
  727    0.144200000    4.000000000    0.000000000
  728    0.144400000    4.000000000    0.000000000
  729    0.144600000    4.000000000    0.000000000
  730    0.144800000    4.000000000    0.000000000
  731    0.145000000    4.000000000    0.000000000
  732    0.145200000    4.000000000    0.000000000
  733    0.145400000    4.000000000    0.000000000
  734    0.145600000    4.000000000    0.000000000
  735    0.145800000    4.000000000    0.000000000
  736    0.146000000    4.000000000    0.000000000
  737    0.146200000    4.000000000    0.000000000
  738    0.146400000    4.000000000    0.000000000
  739    0.146600000    4.000000000    0.000000000
  740    0.146800000    4.000000000    0.000000000
  741    0.147000000    4.000000000    0.000000000
  742    0.147200000    4.000000000    0.000000000
  743    0.147400000    4.000000000    0.000000000
  744    0.147600000    4.000000000    0.000000000
  745    0.147800000    4.000000000    0.000000000
  746    0.148000000    4.000000000    0.000000000
  747    0.148200000    4.000000000    0.000000000
  748    0.148400000    4.000000000    0.000000000
  749    0.148600000    4.000000000    0.000000000
  750    0.148800000    4.000000000    0.000000000
  751    0.149000000    4.000000000    0.000000000
  752    0.149200000    4.000000000    0.000000000
  753    0.149400000    4.000000000    0.000000000
  754    0.149600000    4.000000000    0.000000000
  755    0.149800000    4.000000000    0.000000000
  756    0.150000000    4.000000000    0.000000000
  757    0.150200000    4.000000000    0.000000000
  758    0.150400000    4.000000000    0.000000000
  759    0.150600000    4.000000000    0.000000000
  760    0.150800000    4.000000000    0.000000000
  761    0.151000000    4.000000000    0.000000000
  762    0.151200000    4.000000000    0.000000000
  763    0.151400000    4.000000000    0.000000000
  764    0.151600000    4.000000000    0.000000000
  765    0.151800000    4.000000000    0.000000000
  766    0.152000000    4.000000000    0.000000000
  767    0.152200000    4.000000000    0.000000000
  768    0.152400000    4.000000000    0.000000000
  769    0.152600000    4.000000000    0.000000000
  770    0.152800000    4.000000000    0.000000000
  771    0.153000000    4.000000000    0.000000000
  772    0.153200000    4.000000000    0.000000000
  773    0.153400000    4.000000000    0.000000000
  774    0.153600000    4.000000000    0.000000000
  775    0.153800000    4.000000000    0.000000000
  776    0.154000000    4.000000000    0.000000000
  777    0.154200000    4.000000000    0.000000000
  778    0.154400000    4.000000000    0.000000000
  779    0.154600000    4.000000000    0.000000000
  780    0.154800000    4.000000000    0.000000000
  781    0.155000000    4.000000000    0.000000000
  782    0.155200000    4.000000000    0.000000000
  783    0.155400000    4.000000000    0.000000000
  784    0.155600000    4.000000000    0.000000000
  785    0.155800000    4.000000000    0.000000000
  786    0.156000000    4.000000000    0.000000000
  787    0.156200000    4.000000000    0.000000000
  788    0.156400000    4.000000000    0.000000000
  789    0.156600000    4.000000000    0.000000000
  790    0.156800000    4.000000000    0.000000000
  791    0.157000000    4.000000000    0.000000000
  792    0.157200000    4.000000000    0.000000000
  793    0.157400000    4.000000000    0.000000000
  794    0.157600000    4.000000000    0.000000000
  795    0.157800000    4.000000000    0.000000000
  796    0.158000000    4.000000000    0.000000000
  797    0.158200000    4.000000000    0.000000000
  798    0.158400000    4.000000000    0.000000000
  799    0.158600000    4.000000000    0.000000000
  800    0.158800000    4.000000000    0.000000000
  801    0.159000000    4.000000000    0.000000000
  802    0.159200000    4.000000000    0.000000000
  803    0.159400000    4.000000000    0.000000000
  804    0.159600000    4.000000000    0.000000000
  805    0.159800000    4.000000000    0.000000000
  806    0.160000000    4.000000000    0.000000000
  807    0.160200000    4.000000000    0.000000000
  808    0.160400000    4.000000000    0.000000000
  809    0.160600000    4.000000000    0.000000000
  810    0.160800000    4.000000000    0.000000000
  811    0.161000000    4.000000000    0.000000000
  812    0.161200000    4.000000000    0.000000000
  813    0.161400000    4.000000000    0.000000000
  814    0.161600000    4.000000000    0.000000000
  815    0.161800000    4.000000000    0.000000000
  816    0.162000000    4.000000000    0.000000000
  817    0.162200000    4.000000000    0.000000000
  818    0.162400000    4.000000000    0.000000000
  819    0.162600000    4.000000000    0.000000000
  820    0.162800000    4.000000000    0.000000000
  821    0.163000000    4.000000000    0.000000000
  822    0.163200000    4.000000000    0.000000000
  823    0.163400000    4.000000000    0.000000000
  824    0.163600000    4.000000000    0.000000000
  825    0.163800000    4.000000000    0.000000000
  826    0.164000000    4.000000000    0.000000000
  827    0.164200000    4.000000000    0.000000000
  828    0.164400000    4.000000000    0.000000000
  829    0.164600000    4.000000000    0.000000000
  830    0.164800000    4.000000000    0.000000000
  831    0.165000000    4.000000000    0.000000000
  832    0.165200000    4.000000000    0.000000000
  833    0.165400000    4.000000000    0.000000000
  834    0.165600000    4.000000000    0.000000000
  835    0.165800000    4.000000000    0.000000000
  836    0.166000000    4.000000000    0.000000000
  837    0.166200000    4.000000000    0.000000000
  838    0.166400000    4.000000000    0.000000000
  839    0.166600000    4.000000000    0.000000000
  840    0.166800000    4.000000000    0.000000000
  841    0.167000000    4.000000000    0.000000000
  842    0.167200000    4.000000000    0.000000000
  843    0.167400000    4.000000000    0.000000000
  844    0.167600000    4.000000000    0.000000000
  845    0.167800000    4.000000000    0.000000000
  846    0.168000000    4.000000000    0.000000000
  847    0.168200000    4.000000000    0.000000000
  848    0.168400000    4.000000000    0.000000000
  849    0.168600000    4.000000000    0.000000000
  850    0.168800000    4.000000000    0.000000000
  851    0.169000000    4.000000000    0.000000000
  852    0.169200000    4.000000000    0.000000000
  853    0.169400000    4.000000000    0.000000000
  854    0.169600000    4.000000000    0.000000000
  855    0.169800000    4.000000000    0.000000000
  856    0.170000000    4.000000000    0.000000000
  857    0.170200000    4.000000000    0.000000000
  858    0.170400000    4.000000000    0.000000000
  859    0.170600000    4.000000000    0.000000000
  860    0.170800000    4.000000000    0.000000000
  861    0.171000000    4.000000000    0.000000000
  862    0.171200000    4.000000000    0.000000000
  863    0.171400000    4.000000000    0.000000000
  864    0.171600000    4.000000000    0.000000000
  865    0.171800000    4.000000000    0.000000000
  866    0.172000000    4.000000000    0.000000000
  867    0.172200000    4.000000000    0.000000000
  868    0.172400000    4.000000000    0.000000000
  869    0.172600000    4.000000000    0.000000000
  870    0.172800000    4.000000000    0.000000000
  871    0.173000000    4.000000000    0.000000000
  872    0.173200000    4.000000000    0.000000000
  873    0.173400000    4.000000000    0.000000000
  874    0.173600000    4.000000000    0.000000000
  875    0.173800000    4.000000000    0.000000000
  876    0.174000000    4.000000000    0.000000000
  877    0.174200000    4.000000000    0.000000000
  878    0.174400000    4.000000000    0.000000000
  879    0.174600000    4.000000000    0.000000000
  880    0.174800000    4.000000000    0.000000000
  881    0.175000000    4.000000000    0.000000000
  882    0.175200000    4.000000000    0.000000000
